"OTU" "p_value" "BH_FDR" "Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"bb60050d5d0991454de5b941257e384d" 3.49328116174888e-47 3.49328116174888e-47 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Methylobacteriaceae" "Microvirga" "Microvirga_aerilata"
"X074553efc104ecf1b994e70ad476a490" 3.49328116174888e-47 3.49328116174888e-47 NA NA NA NA NA NA NA
"a16aad503fb28e13d1e3123cc7d8a69c" 3.49328116174888e-47 3.49328116174888e-47 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiaceae" "Rickettsia" "Rickettsia_gravesii"
"X432fc362ad2fd7307da7a3b32f6d4019" 3.49328116174888e-47 3.49328116174888e-47 NA NA NA NA NA NA NA
"b9aa530ca5af2cc9ca6ed3197ab02e53" 3.49328116174888e-47 3.49328116174888e-47 "Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA "planctomycete_MS1316"
"X4517da7a2e754e35676f726ff5161d8b" 3.49328116174888e-47 3.49328116174888e-47 NA NA NA NA NA NA NA
"X8b4d8ff409dad886d7610a1f98eca41f" 3.49328116174888e-47 3.49328116174888e-47 NA NA NA NA NA NA NA
"X8a6120adeee6a9e0124b14baa84ec3bc" 3.49328116174888e-47 3.49328116174888e-47 NA NA NA NA NA NA NA
"X86cd7322dc4e50dbf53554f48e876c66" 3.49328116174888e-47 3.49328116174888e-47 NA NA NA NA NA NA NA
"X51eae0331b7c6361aed52422f0c4ca56" 3.49328116174888e-47 3.49328116174888e-47 NA NA NA NA NA NA NA
"d7232e48697fc008ec8110e045d6ff09" 3.49328116174888e-47 3.49328116174888e-47 "Bacteria" "Chloroflexi" "Anaerolineae" "SBR1031" "SBR1031" "SBR1031" "anaerobic_digester"
"d872201f9b7de930beb2275a96169a16" 3.49328116174888e-47 3.49328116174888e-47 "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Virgibacillus" "Virgibacillus_carmonensis"
"X0fcd54623bcf06fac531cd7da6dac09d" 3.53621572062092e-47 3.53621572062092e-47 NA NA NA NA NA NA NA
"X5a804a181a9362af89d32ca01e6e1a38" 3.53621572062092e-47 3.53621572062092e-47 NA NA NA NA NA NA NA
"X8cadcf7b7affcf29683d986efb093069" 3.53621572062092e-47 3.53621572062092e-47 NA NA NA NA NA NA NA
"af30f03d91e5355bdc0010a39b0b47e3" 3.53621572062092e-47 3.53621572062092e-47 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Brevundimonas" "Brevundimonas_basaltis"
"X0d1e36e21fddb40394074c86dec31ed8" 3.53621572062092e-47 3.53621572062092e-47 NA NA NA NA NA NA NA
"X15d7ce1a727f4b73f45627f86e62a16e" 3.53621572062092e-47 3.53621572062092e-47 NA NA NA NA NA NA NA
"X5511b7ffae2c2c1cc9251ec30e05bf31" 3.53621572062092e-47 3.53621572062092e-47 NA NA NA NA NA NA NA
"X9753c3713152f75d3f0caae7b57ec940" 3.53621572062092e-47 3.53621572062092e-47 NA NA NA NA NA NA NA
"ebcebbc2ca3df2427c53404d944c12c7" 3.53621572062092e-47 3.53621572062092e-47 "Bacteria" "Bacteroidetes" "Chitinophagia" "Chitinophagales" "Chitinophagaceae" "Pseudobacter" "Pseudobacter_ginsenosidimutans"
"X1ef5cfe0a9a60d92ec0d788610ee1579" 3.53621572062092e-47 3.53621572062092e-47 NA NA NA NA NA NA NA
"X883fc3d36ccf75e3e7dc8297a6a2e00c" 3.53621572062092e-47 3.53621572062092e-47 NA NA NA NA NA NA NA
"X23f787d83bf82ab40d20c0fbf435e160" 3.53621572062092e-47 3.53621572062092e-47 NA NA NA NA NA NA NA
"X63f270a574e9964aca04950e519b8ced" 3.53621572062092e-47 3.53621572062092e-47 NA NA NA NA NA NA NA
"X6cb7788fd0a035397ea0bef2fbe482b4" 3.53621572062092e-47 3.53621572062092e-47 NA NA NA NA NA NA NA
"f5044ea91da5c6dea43ffa57b8c043a8" 3.53621572062092e-47 3.53621572062092e-47 "Bacteria" "Gemmatimonadetes" "Longimicrobia" "Longimicrobiales" "Longimicrobiaceae" "Longimicrobium" "Longimicrobium_terrae"
"a94fa1910eaf1b1b86802f9ae0027cf6" 3.53621572062092e-47 3.53621572062092e-47 "Bacteria" "Gemmatimonadetes" "Longimicrobia" "Longimicrobiales" "Longimicrobiaceae" "Longimicrobium" "Longimicrobium_terrae"
"c77657fcb65c26b413ee6ab2396c98b7" 3.53621572062092e-47 3.53621572062092e-47 "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Solirubrobacter" "Solirubrobacter_phytolaccae"
"X3c6a068d7634069db2e01d0fb3b1f2ac" 3.53621572062092e-47 3.53621572062092e-47 NA NA NA NA NA NA NA
"X059e2f1a9895545e7bf5ab8cec6c34bd" 3.53621572062092e-47 3.53621572062092e-47 NA NA NA NA NA NA NA
"cbf687d9624d8185d03beb0ed7858ea3" 3.53621572062092e-47 3.53621572062092e-47 "Bacteria" "Chloroflexi" "Anaerolineae" "Anaerolineales" "Anaerolineaceae" "Thermomarinilinea" "Thermomarinilinea_lacunifontana"
"X429355022ee41b5650bc3917af3f4e67" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"X305e50ad60f372b8035767ffbc655084" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"X9b23a4f7e5430de75c4bdea314470598" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"c63f2183e9db0f83586a3d78fa4fa2d9" 3.57967544105055e-47 3.57967544105055e-47 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Kaistiaceae" "Bauldia" "Bauldia_consociata"
"e933ca1eefbb1419f4d152200581c50a" 3.57967544105055e-47 3.57967544105055e-47 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Azospirillaceae" "Niveispirillum" "Niveispirillum_fermenti"
"d3ad4affad12fd4a412f56c8be09edbb" 3.57967544105055e-47 3.57967544105055e-47 "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Myxococcaceae" "Corallococcus" "Corallococcus_sicarius"
"f8d73d6851202846aaa660e5d695dd09" 3.57967544105055e-47 3.57967544105055e-47 "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Rhodanobacteraceae" "Rudaea" "Rudaea_cellulosilytica"
"X6e40ef0366b3ab7e5ae43b8d954073d6" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"X6d20b2225d5c0fe93573dfa003c70bc0" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"X7dba79792c2a1d6f1d3a079a714c07f7" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"X9276aa6e03be9754dfcc8e3fa33a7605" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"d0e9351afaa2be63b95c3afb1f4a85f9" 3.57967544105055e-47 3.57967544105055e-47 "Bacteria" "Bacteroidetes" "Chitinophagia" "Chitinophagales" "Chitinophagaceae" "Edaphobaculum" "Edaphobaculum_flavum"
"X94e21723faa5d669614c67a01c98c018" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"X1d545991819eef9232fe4a898e0f3eaf" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"X92cc9396d22c8ad1b1ac6f5d8a6dcde7" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"cae4074000449fbd91962e11e0588065" 3.57967544105055e-47 3.57967544105055e-47 "Bacteria" "Planctomycetes" "Planctomycetia" "Gemmatales" "Gemmataceae" "Fimbriiglobus" "Fimbriiglobus_ruber"
"X89a9279d4808868318758cda22d4daf0" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"e04fdd498837d7d261f3202d5e831e0c" 3.57967544105055e-47 3.57967544105055e-47 "Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Rubinisphaera" "Rubinisphaera_brasiliensis"
"b94c1bc943961977baa224e11aabc12e" 3.57967544105055e-47 3.57967544105055e-47 "Bacteria" "Planctomycetes" "OM190" "OM190" "OM190" "OM190" "hydrothermal_vent"
"X5e9014b3bf0c1421e729b4902af01baf" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"X40409aff487bdd409c8d85bc3d2ccb1d" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"X236a2eab09cc8ca72eca5aebab86d14c" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"e2907c8e6ee686494411fae4ec96d9e4" 3.57967544105055e-47 3.57967544105055e-47 "Bacteria" "Acidobacteria" "Thermoanaerobaculia" "Thermoanaerobaculales" "Thermoanaerobaculaceae" "Subgroup_10" "bacterium_3-5_YC-ZSS-LKJ-3024"
"e3ed00a8ea6c1dd7fc2b05ec0837c584" 3.57967544105055e-47 3.57967544105055e-47 "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophales" "Syntrophaceae" "Desulfomonile" "delta_proteobacterium"
"d93428d1c68c4826690e001ca337f0d6" 3.57967544105055e-47 3.57967544105055e-47 "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "Patulibacteraceae" "Patulibacter" "Patulibacter_brassicae"
"c7fb442f715e4598e9c3eb59701c4111" 3.57967544105055e-47 3.57967544105055e-47 "Bacteria" "Actinobacteria" "Actinomycetia" "Streptomycetales" "Streptomycetaceae" "Streptomyces" "Streptomyces_panacagri"
"X7ecdfdda4b12e3c7df657f1301fd9146" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"X65cb4fe42199997fdeb421bcbe082e3e" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"X63df5adb0455c732504fce0352a981bd" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"e0de3df2f38c74d1bba9940d0d3c72e9" 3.57967544105055e-47 3.57967544105055e-47 "Bacteria" "Actinobacteria" "Acidimicrobiia" "Acidimicrobiales" "Iamiaceae" "Actinomarinicola" "Actinomarinicola_tropica"
"d2cba5b05d178617467a9b6d288e2fda" 3.57967544105055e-47 3.57967544105055e-47 "Bacteria" "Chloroflexi" "OLB14" "OLB14" "OLB14" "OLB14" "bacterium_SCGC"
"X825c5347be5c2423f9ee8e5731c8680f" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"af2520aea7120e617e27e826ce3d73aa" 3.57967544105055e-47 3.57967544105055e-47 "Bacteria" "Firmicutes" "Clostridia" "Thermoanaerobacterales" "Thermoanaerobacteraceae" "Moorella" "Moorella_humiferrea"
"X4b3d1449cf82193c88535b7d46d4bd75" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"X5b33e720516e4b749c338d706061c25f" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"X08db153b26563dc0a07b46c2ec970445" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"X2b4842f626c86b3378ff5dc7b21423de" 3.57967544105055e-47 3.57967544105055e-47 NA NA NA NA NA NA NA
"X965b5cdd2172399ea2bdc1f820599ad5" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X8ebdbf60a97d1a45b0ed97dcb7bf212c" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X1bef3c0906dbd49eb6271340719d41f5" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X017211be31d2d7dda6bc0904145d2c9c" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X59d594cf53b97c6a82760f787f930ae0" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X6a0b6b144112bb4f7f75819f503effb0" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X5cb57a0ed853d4d7e63573c6978f28d0" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X238f235df0276f82e9c40934f6203007" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X39a3e26965191f508938a96901335723" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X819ec73d5a3bd13ee0f67333a5cb6aae" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X8337f7a3fefd77c59e1a8a9d5e752285" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X640daf4734022f2b7858e402bee7e9c7" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"f6960ed317db436dd06ca50aa19f3f5f" 3.62366671540071e-47 3.62366671540071e-47 "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Labilitrichaceae" "Labilithrix" "Labilithrix_luteola"
"X096c11fa8f4b11822b128e722c8b2185" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X5bcd126d9dde2d1577841151b59305c4" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"f64b9af331fed04d9abeee4f81ef7a89" 3.62366671540071e-47 3.62366671540071e-47 "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Lysobacter" "Lysobacter_ginsengisoli"
"dffdb295e06c383850eefacef47ebcc4" 3.62366671540071e-47 3.62366671540071e-47 "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Oxalobacteraceae" "Massilia" "Massilia_flava"
"X405504b1e7737d918f137a3e780c605d" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X3d47bb14bbea7c7e5f899f99c03c64ec" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X8e5a6602a2fa5662f73f75c338e74099" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X36ad647594fadf9b7809aacc9820b735" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"d012883e56972c63192cfffa2087f34c" 3.62366671540071e-47 3.62366671540071e-47 "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Legionellaceae" "Legionella" "Legionella_gresilensis"
"cb0159db01cf58b8c425c706d859d7ed" 3.62366671540071e-47 3.62366671540071e-47 "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Coxiellaceae" "Coxiella" "Coxiella_cheraxi"
"X0d47e0500afcd7651f326b6bfb67936e" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X15e32d90cd3d3eaf0ff459e692f4d4ca" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X36b8335f88cc893bbaf57c1773ad9c40" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X4eab5731ff686f466d57090f9c52c4e2" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X41230c31ed00dfcfaac6780686a5a6fc" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X3df448ac954d2e9c9385fe4615503cf4" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X01bd2ae268d6bb71d9d70d9ffa34ff4a" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X60d69656b8df636ac709e9d259c1f9d0" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"dc3e9594b82a587c178fc9790d487f69" 3.62366671540071e-47 3.62366671540071e-47 "Bacteria" "Planctomycetes" "Planctomycetia" "Gemmatales" "Gemmataceae" "Zavarzinella" "Zavarzinella_formosa"
"X0d8eb7772aaf9244b32346fc9cf8f7c1" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X70f8020eb74d83eea486ea0b29d0c5d1" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X2e62a94f1bfeed557aa108d830f2ecaf" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"f429a87ca2a19988f8237652313b8a06" 3.62366671540071e-47 3.62366671540071e-47 "Bacteria" "Planctomycetes" "Planctomycetia" "Pirellulales" "Pirellulaceae" "Rhodopirellula" "hydrothermal_vent"
"df217f0c981ecd7e9197ca4cbc675637" 3.62366671540071e-47 3.62366671540071e-47 "Bacteria" "Planctomycetes" "Planctomycetia" "Pirellulales" "Pirellulaceae" "Rhodopirellula" "hydrothermal_vent"
"X0dd8d5098550ff963b96ac2543b95fe4" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"d435c1e8ec66a3a4833d547f9027b1b3" 3.62366671540071e-47 3.62366671540071e-47 "Bacteria" "Acidobacteria" "Vicinamibacteria" "Vicinamibacterales" "Vicinamibacteraceae" "Luteitalea" "Luteitalea_pratensis"
"a57f97d32c6e2f2774fd098607dabe74" 3.62366671540071e-47 3.62366671540071e-47 "Bacteria" "Acidobacteria" "Vicinamibacteria" "Vicinamibacterales" "Vicinamibacteraceae" "Vicinamibacter" "Vicinamibacter_silvestris"
"X3359c05ad50924589e5d994eb906343e" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X6af88d6d6216c0e4457b94898052273b" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X0a91f78d015963c4a52bd7c8a9e58b95" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X9f94771d5c5215800447fd0b052bc2f2" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X5c24ba4ae2f9698b5e1b42b94115279c" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X7a3c3c17accc2880f91733304ed09757" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"ff32f333eab5d643a707c0b5245182f8" 3.62366671540071e-47 3.62366671540071e-47 "Bacteria" "Actinobacteria" "Actinomycetia" "Streptomycetales" "Streptomycetaceae" "Streptomyces" "Streptomyces_panacagri"
"X040e06acc668d790d0ef3f5d5031bb83" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X4921fcd5a7c2086d6a31304b08f13117" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X4842424304740e60cc1b72ac9be80d16" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"dd68f38f29f54f6e95af4247cea5d85b" 3.62366671540071e-47 3.62366671540071e-47 "Bacteria" "Actinobacteria" "Actinomycetia" "Micrococcales" "Intrasporangiaceae" "Janibacter" "Janibacter_melonis"
"X973f001fac5a0945046bb14b9f2b5571" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X8d4b583e3b8ea24f2d3bb25994186344" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X66167116c7c15003a1be589ebc913d8b" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X00d3405bb517daf5cd60dacd9d9ad3c4" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"ed3d0d91d0e755115a2783a0c39f677d" 3.62366671540071e-47 3.62366671540071e-47 "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Thermoactinomycetaceae" "Melghirimyces" "Melghirimyces_algeriensis"
"b940a3468ab54ac9d39e49b539588908" 3.62366671540071e-47 3.62366671540071e-47 "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Thermoactinomycetaceae" "Melghirimyces" "Melghirimyces_algeriensis"
"X381794b3c216b081752e5102024a8154" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X753b89a56de710f29bbd85c435f5ddcd" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"d48722391ffeda257abb8894ed380d90" 3.62366671540071e-47 3.62366671540071e-47 "Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Anaeromicrobium" "Anaeromicrobium_sediminis"
"a99063d5bbcf4bfed0c7b21e0ae171b3" 3.62366671540071e-47 3.62366671540071e-47 "Bacteria" "Chloroflexi" "Anaerolineae" "Anaerolineales" "Anaerolineaceae" "Leptolinea" "Leptolinea_tardivitalis"
"X8d74ab7424e3cf3eb9fa71ee3d1cb60b" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X0384e92c19744973f52d084bd6bfa223" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X9b363bbce6cbf79f6b37f405df93fee9" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X62abf2e51695ebe3aaadaa71667ecbe4" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X2049b9fbfd118fee1517e09ff83a4f54" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X2605055c8c9b28218e04d2b5e283f621" 3.62366671540071e-47 3.62366671540071e-47 NA NA NA NA NA NA NA
"X3671069496cd631dc61c29c9ede18c4a" 3.66819601345943e-47 3.66819601345943e-47 NA NA NA NA NA NA NA
"X17f3ba2039bb54bc70074bb4ef19d05f" 3.66819601345943e-47 3.66819601345943e-47 NA NA NA NA NA NA NA
"f85db43410870f84ddedb437ff6e95e4" 3.66819601345943e-47 3.66819601345943e-47 "Bacteria" "Proteobacteria" "Oligoflexia" "Bacteriovoracales" "Bacteriovoracaceae" "Peredibacter" "Peredibacter_starrii"
"eced855b40f7c15cee21bfc07d645016" 3.66819601345943e-47 3.66819601345943e-47 "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Planococcaceae" "Solibacillus" "Solibacillus_kalamii"
"X6477ad1cf8eb799832ccf06d481d89e6" 3.66819601345943e-47 3.66819601345943e-47 NA NA NA NA NA NA NA
"fa0e23b03e6d52220e1502f32e588164" 3.66819601345943e-47 3.66819601345943e-47 "Bacteria" "Actinobacteria" "Thermoleophilia" "Thermoleophilales" "Thermoleophilaceae" "Thermoleophilum" "Thermoleophilum_minutum"
"X6c0b503a349b1284a653521271009e8a" 3.66819601345943e-47 3.66819601345943e-47 NA NA NA NA NA NA NA
"X52924f7f7e0d510784aea2e1bdd6ea63" 3.66819601345943e-47 3.66819601345943e-47 NA NA NA NA NA NA NA
"X3975fc1610f55cf5057bea6f36589819" 3.66819601345943e-47 3.66819601345943e-47 NA NA NA NA NA NA NA
"X0a7d75f617de57dcd52e49ca8b5688d8" 3.66819601345943e-47 3.66819601345943e-47 NA NA NA NA NA NA NA
"X3cd60a3ed62fa3539614e93358dee4c4" 3.66819601345943e-47 3.66819601345943e-47 NA NA NA NA NA NA NA
"X9b492d74da494e463a44de692458b67b" 3.66819601345943e-47 3.66819601345943e-47 NA NA NA NA NA NA NA
"f64701c7c6bb65e2daba1076402b3b89" 3.66819601345943e-47 3.66819601345943e-47 "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophales" "Syntrophaceae" "Desulfomonile" "delta_proteobacterium"
"ac44651cf22b220148e2ccc70bb7e74d" 3.66819601345943e-47 3.66819601345943e-47 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" "Acidisoma" "Acidisoma_tundrae"
"X82e2f58324a37fdc3cca075021389a04" 3.66819601345943e-47 3.66819601345943e-47 NA NA NA NA NA NA NA
"fdb918b9bb923f2a4c093b65fd000ff5" 3.66819601345943e-47 3.66819601345943e-47 "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Anaeromyxobacteraceae" "Anaeromyxobacter" "Anaeromyxobacter_dehalogenans"
"eada9309f3e39f067b6a779007cd710d" 3.66819601345943e-47 3.66819601345943e-47 "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Polyangium" "Polyangium_sorediatum"
"ecb4b4f745980242cbc4af5e8fc4498e" 3.66819601345943e-47 3.66819601345943e-47 "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Anaeromyxobacteraceae" "Anaeromyxobacter" "Anaeromyxobacter_dehalogenans"
"X7c7ce73dc34a7c88c5605e79bf561cd2" 3.66819601345943e-47 3.66819601345943e-47 NA NA NA NA NA NA NA
"fbc2530fd342691822a58a11a3034940" 3.66819601345943e-47 3.66819601345943e-47 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingobium" "Sphingobium_aromaticiconvertens"
"X9c6c61c3c1e4611f5422f7b6638519ff" 3.66819601345943e-47 3.66819601345943e-47 NA NA NA NA NA NA NA
"X65c7a11aeef088eb871b1a865728c1bb" 3.66819601345943e-47 3.66819601345943e-47 NA NA NA NA NA NA NA
"X9dcd31edb8858cbff84d86c3dbf6f472" 3.66819601345943e-47 3.66819601345943e-47 NA NA NA NA NA NA NA
"X6f1854a8cac572ef60d3b824623113aa" 3.66819601345943e-47 3.66819601345943e-47 NA NA NA NA NA NA NA
"X3142fbba761e488cdfa1c25b2c9f0d80" 3.66819601345943e-47 3.66819601345943e-47 NA NA NA NA NA NA NA
"bb4dac1d8c06b22aac3fab344e233db4" 3.66819601345943e-47 3.66819601345943e-47 "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Nevskiales" "Steroidobacteraceae" "Povalibacter" "Povalibacter_uvarum"
"X1c04b719aa1677fb15ae7255bd844f21" 3.66819601345943e-47 3.66819601345943e-47 NA NA NA NA NA NA NA
"ccee2314034d2bb57c6ee030cacd5c00" 3.66819601345943e-47 3.66819601345943e-47 "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas" "Pseudomonas_borbori"
"X8773b4d3c889bdbe33c4025bb6a0abee" 3.66819601345943e-47 3.66819601345943e-47 NA NA NA NA NA NA NA
"e59cad80d562d2287ea77825e4cf39cd" 3.66819601345943e-47 3.66819601345943e-47 "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Hymenobacteraceae" "Pontibacter" "Pontibacter_roseus"
"cc1833389573873a72e72dd2e3864f15" 3.66819601345943e-47 3.66819601345943e-47 "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Fulvivirgaceae" "Fulvivirga" "Fulvivirga_lutimaris"
"X5e9feff04328eec58ef7a6c406496f93" 3.66819601345943e-47 3.66819601345943e-47 NA NA NA NA NA NA NA
"ae014fa8ac2aade12fea50bc708e23a2" 3.66819601345943e-47 3.66819601345943e-47 "Bacteria" "Bacteroidetes" "Chitinophagia" "Chitinophagales" "Chitinophagaceae" "Flavitalea" "Flavitalea_populi"
